date;daily_avg_temperature;sunshine_duration;rainfall_duration;avg_air_pressure;avg_cloudiness
20010227;22;42;0;9960;7
20010228;38;30;13;9940;7
20010301;19;0;24;9946;8
20010302;13;49;0;9991;6
20010303;-11;33;0;9984;5
20010304;13;0;0;9985;8
20010305;18;20;0;10189;5
20010306;33;103;0;10194;2
20010307;75;23;29;10091;7
20010308;88;0;37;10011;8
20010309;93;2;2;10004;8
20010310;99;0;60;10010;8
20010311;111;0;49;10035;8
20010312;84;76;10;10021;5
20010313;59;14;14;9981;6
20010314;54;39;0;10059;4
20010315;60;35;0;10086;6
20010316;70;4;20;10100;8
20010317;34;0;34;10021;8
20010318;27;0;123;9988;8
20010319;19;42;32;10118;5
20010320;19;51;0;10154;6
20010321;9;0;48;10014;8
20010322;28;0;0;10004;8
20010323;67;0;82;10006;8
20010324;64;60;0;10015;7
20010325;29;0;0;10011;8
20010326;30;25;0;10118;8
20010327;35;2;0;10123;7
20010328;71;17;15;10004;7
20010329;66;5;85;9964;7
20010330;65;17;0;10122;6
20010331;92;16;0;10198;6
20010401;113;21;0;10224;7
20010402;144;103;0;10137;4
20010403;120;63;0;10127;6
20010404;92;29;49;10040;7
20010405;80;54;73;10094;6
20010406;113;19;56;10020;8
20010407;89;68;10;10017;6
20010408;69;44;29;10158;6
20010409;78;0;0;10148;7
20010410;96;30;8;10092;7
20010411;84;61;12;10221;6
20010412;48;73;3;10283;4
20010413;38;64;0;10297;5
20010414;18;33;88;10240;7
20010415;76;12;59;10067;7
20010416;66;31;61;10139;7
20010417;61;10;4;10155;7
20010418;51;63;71;10047;6
20010419;39;76;46;10059;6
20010420;37;19;14;10085;5
20010421;57;88;0;10124;2
20010422;59;102;0;10075;3
20010423;80;56;0;10052;5
20010424;104;53;10;10066;6
20010425;102;30;40;10070;7
20010426;106;52;21;10123;6
20010427;106;15;21;10130;7
20010428;106;62;19;10066;5
20010429;126;75;0;10069;6
20010430;127;43;25;10111;7
20010501;107;39;0;10193;6
20010502;140;107;0;10174;5
20010503;122;17;46;10054;7
20010504;84;0;19;10112;7
20010505;81;93;0;10187;5
20010506;106;68;0;10221;6
20010507;111;138;0;10258;3
20010508;107;80;0;10271;4
20010509;175;123;0;10213;2
20010510;194;144;0;10194;1
20010511;187;143;0;10212;1
20010512;183;144;0;10192;2
20010513;187;121;0;10110;6
20010514;147;11;35;10060;8
20010515;144;62;25;10050;7
20010516;137;41;42;10029;6
20010517;121;49;8;10056;6
20010518;117;20;23;10154;7
20010519;118;113;0;10236;3
20010520;116;86;0;10266;4
20010521;123;125;0;10255;5
20010522;139;148;0;10238;2
20010523;168;152;0;10237;1
20010524;157;148;0;10227;2
20010525;154;152;0;10217;2
20010526;165;86;0;10196;7
20010527;157;2;0;10209;7
20010528;175;39;17;10197;7
20010529;166;141;0;10198;5
20010530;163;69;0;10169;4
20010531;133;111;11;10159;4
20010601;127;56;31;10184;6
20010602;113;22;94;10086;7
20010603;97;35;21;10178;6
20010604;120;15;0;10230;7
20010605;157;75;0;10179;7
20010606;159;53;10;10111;7
20010607;132;84;23;10099;7
20010608;116;120;0;10122;4
20010609;106;81;0;10147;5
20010610;122;28;6;10141;7
20010611;127;98;2;10196;5
20010612;141;14;0;10191;7
20010613;143;89;0;10158;6
20010614;158;123;0;10152;4
20010615;171;44;22;10092;7
20010616;155;66;30;10064;5
20010617;151;13;61;10091;7
20010618;132;3;0;10232;7
20010619;137;120;0;10272;5
20010620;170;87;0;10192;6
20010621;149;84;0;10150;5
20010622;141;23;0;10162;7
20010623;158;65;0;10199;5
20010624;183;83;0;10216;4
20010625;188;150;0;10244;3
20010626;215;146;0;10179;5
20010627;198;22;10;10120;7
20010628;188;86;0;10173;6
20010629;199;88;0;10210;5
20010630;194;54;8;10198;6
20010701;182;136;0;10259;3
20010702;184;21;0;10280;6
20010703;207;152;0;10201;1
20010704;227;155;0;10123;1
20010705;252;147;0;10117;3
20010706;247;70;0;10086;6
20010707;207;18;21;10042;7
20010708;175;0;79;10083;8
20010709;174;37;3;10137;7
20010710;183;27;12;10080;7
20010711;165;60;25;10077;6
20010712;153;49;23;10096;6
20010713;152;44;25;10079;6
20010714;138;25;57;10066;7
20010715;141;53;5;10149;6
20010716;146;93;0;10167;4
20010717;164;64;9;10085;6
20010718;157;25;80;9987;7
20010719;157;53;24;10004;6
20010720;148;38;4;10123;6
20010721;155;3;32;10174;7
20010722;193;87;5;10182;5
20010723;188;39;32;10178;7
20010724;193;98;0;10177;3
20010725;197;103;0;10194;3
20010726;220;124;0;10179;5
20010727;216;39;6;10171;5
20010728;205;110;0;10208;2
20010729;207;107;0;10231;3
20010730;217;116;0;10223;2
20010731;195;65;0;10220;5
20010801;174;75;0;10247;4
20010802;201;64;15;10125;6
20010803;188;49;9;10095;6
20010804;173;75;17;10147;5
20010805;158;65;32;10148;6
20010806;173;28;24;10109;7
20010807;182;22;75;10065;8
20010808;161;45;48;10037;5
20010809;150;25;53;10119;7
20010810;145;41;31;10210;6
20010811;163;95;0;10248;5
20010812;164;0;71;10174;8
20010813;187;0;11;10134;8
20010814;216;123;0;10152;1
20010815;244;110;0;10130;3
20010816;195;65;9;10141;5
20010817;179;115;0;10189;2
20010818;200;56;0;10121;6
20010819;199;61;2;10075;6
20010820;177;56;0;10147;5
20010821;185;89;0;10202;2
20010822;212;75;0;10218;5
20010823;226;47;0;10194;7
20010824;230;88;0;10173;3
20010825;240;106;0;10171;1
20010826;225;43;33;10159;6
20010827;169;108;14;10201;4
20010828;142;100;0;10205;3
20010829;150;85;0;10161;5
20010830;163;30;0;10091;7
20010831;159;17;20;10090;7
20010901;146;53;2;10161;5
20010902;157;0;20;10142;7
20010903;158;8;64;10102;8
20010904;138;37;104;10095;6
20010905;145;59;22;10171;7
20010906;151;42;6;10137;7
20010907;150;11;30;10121;8
20010908;132;77;54;10075;5
20010909;118;38;73;10087;6
20010910;130;47;32;10116;7
20010911;140;44;38;10134;7
20010912;151;10;42;10129;8
20010913;128;39;55;10018;7
20010914;127;42;0;10066;6
20010915;126;44;62;10085;7
20010916;103;60;48;10123;5
20010917;110;26;69;10120;6
20010918;111;11;0;10117;7
20010919;112;0;142;10020;8
20010920;126;6;0;10072;8
20010921;126;85;9;10139;4
20010922;126;81;31;10138;6
20010923;130;44;3;10097;7
20010924;128;5;56;10127;8
20010925;111;34;2;10168;4
20010926;125;35;28;10177;7
20010927;154;22;38;10135;7
20010928;160;95;0;10144;5
20010929;148;36;34;10106;7
20010930;163;35;19;10102;7
20011001;169;0;11;10032;8
20011002;162;3;66;10048;7
20011003;151;50;5;10099;6
20011004;138;45;0;10134;6
20011005;138;65;0;10101;4
20011006;156;38;32;10067;5
20011007;153;37;12;10032;7
20011008;145;51;2;10028;4
20011009;143;34;3;10103;6
20011010;140;57;0;10221;6
20011011;147;2;0;10265;7
20011012;145;90;0;10248;1
20011013;166;67;0;10209;1
20011014;166;31;3;10163;5
20011015;167;44;3;10145;5
20011016;130;89;0;10258;5
20011017;140;71;0;10201;6
20011018;153;33;26;10126;7
20011019;157;8;0;10121;7
20011020;151;36;0;10057;7
20011021;139;2;3;10023;7
20011022;120;16;0;10109;6
20011023;126;0;94;10152;8
20011024;119;26;7;10189;6
20011025;131;39;0;10209;6
20011026;130;41;5;10164;6
20011027;127;51;10;10164;6
20011028;112;46;0;10240;5
20011029;116;10;0;10220;6
20011030;153;70;0;10158;3
20011031;118;40;37;10169;5
20011101;81;59;3;10351;3
20011102;92;59;0;10388;5
20011103;106;1;0;10317;7
20011104;103;5;0;10218;7
20011105;79;38;0;10219;6
20011106;101;10;29;10100;7
20011107;96;3;30;10046;7
20011108;64;18;92;9935;7
20011109;23;52;30;10180;4
20011110;28;39;0;10296;6
20011111;65;0;4;10232;8
20011112;100;0;86;10139;8
20011113;55;21;3;10193;6
20011114;32;63;5;10306;2
20011115;2;79;0;10387;4
20011116;83;1;4;10388;8
20011117;78;3;6;10343;8
20011118;70;0;0;10253;7
20011119;59;7;3;10255;7
20011120;74;0;0;10291;7
20011121;90;8;21;10247;7
20011122;71;0;72;10151;6
20011123;47;47;25;10220;5
20011124;76;0;131;10204;8
20011125;107;0;93;10155;8
20011126;51;7;27;10131;6
20011127;38;56;32;10093;5
20011128;63;58;5;10140;5
20011129;85;0;158;10128;8
20011130;117;0;152;10103;8
20011201;117;0;113;10150;7
20011202;68;7;19;10253;6
20011203;85;0;49;10213;8
20011204;95;0;34;10118;7
20011205;80;5;36;10141;7
20011206;60;47;7;10288;3
20011207;8;63;0;10393;1
20011208;10;46;0;10416;2
20011209;-5;44;0;10419;3
20011210;3;53;0;10413;3
20011211;44;0;0;10369;8
20011212;40;0;0;10331;8
20011213;20;3;0;10358;5
20011214;-40;44;0;10418;2
20011215;-12;0;3;10386;7
20011216;-7;64;0;10395;3
20011217;-3;33;13;10366;4
20011218;20;0;2;10362;7
20011219;48;0;52;10261;7
20011220;14;53;13;10257;5
20011221;48;0;152;10065;7
20011222;6;17;57;10054;5
20011223;-26;61;0;10182;3
20011224;39;0;97;10036;8
20011225;54;20;79;9938;6
20011226;11;7;82;10026;6
20011227;32;0;115;10031;8
20011228;64;13;68;9969;7
20011229;16;0;63;9977;7
20011230;-2;12;35;10074;6
20011231;-1;54;9;10277;3
20020101;-2;26;0;10365;5
20020102;-21;0;0;10351;7
20020103;-22;68;0;10342;2
20020104;-34;68;0;10337;0
20020105;-23;55;0;10365;3
20020106;15;0;4;10351;8
20020107;26;4;0;10344;8
20020108;13;0;0;10342;6
20020109;-13;68;0;10364;0
20020110;-5;35;0;10331;6
20020111;24;2;25;10289;8
20020112;35;0;50;10310;7
20020113;23;67;0;10274;1
20020114;26;0;6;10251;8
20020115;40;0;115;10160;8
20020116;43;63;0;10205;6
20020117;53;0;33;10191;8
20020118;48;65;19;10180;7
20020119;70;30;33;10119;5
20020120;83;0;54;10117;8
20020121;102;0;22;10102;7
20020122;76;7;25;10040;6
20020123;71;0;35;9985;6
20020124;84;0;61;9951;7
20020125;51;36;56;10145;6
20020126;103;2;98;10029;7
20020127;99;10;79;10043;8
20020128;113;46;32;10126;5
20020129;100;33;1;10208;7
20020130;105;13;2;10156;7
20020131;87;64;28;10138;5
20020201;107;8;5;10149;7
20020202;118;78;0;10177;3
20020203;102;38;2;10116;6
20020204;86;9;74;10116;7
20020205;108;3;67;9998;8
20020206;74;16;39;10024;7
20020207;61;18;47;10169;6
20020208;101;16;40;10154;8
20020209;105;5;21;10048;7
20020210;84;18;52;10062;7
20020211;110;0;145;10027;8
20020212;114;39;9;10090;7
20020213;77;35;0;10171;6
20020214;26;89;0;10285;1
20020215;11;87;0;10327;1
20020216;19;90;0;10296;1
20020217;8;88;0;10207;2
20020218;54;51;16;10182;6
20020219;66;55;90;10125;7
20020220;75;48;82;9934;6
20020221;39;82;23;10147;5
20020222;72;17;87;9986;7
20020223;49;42;23;9970;6
20020224;37;54;57;10069;6
20020225;67;0;143;10001;8
20020226;103;52;85;9903;7
20020227;65;68;10;9960;6
20020228;54;51;19;9984;5
20020301;40;68;28;10104;5
20020302;15;91;3;10155;3
20020303;45;67;0;10185;6
20020304;84;1;0;10186;8
20020305;74;36;0;10134;7
20020306;79;0;27;10051;8
20020307;97;80;8;10137;4
20020308;83;86;0;10228;5
20020309;88;78;24;10103;5
20020310;77;99;0;10144;3
20020311;92;92;0;10137;5
20020312;91;23;25;10151;8
20020313;50;0;90;10178;7
20020314;35;60;26;10152;5
20020315;49;8;0;10127;8
20020316;103;95;0;10137;5
20020317;101;18;42;10093;6
20020318;98;4;52;9996;7
20020319;93;45;21;10018;7
20020320;104;25;80;10109;8
20020321;106;34;27;10163;6
20020322;72;26;8;10235;5
20020323;56;85;0;10326;3
20020324;31;70;0;10353;5
20020325;43;104;0;10310;7
20020326;55;29;0;10294;6
20020327;56;118;0;10324;1
20020328;66;117;0;10294;1
20020329;69;118;0;10234;1
20020330;85;12;0;10217;6
20020331;102;68;0;10173;6
20020401;110;94;0;10166;4
20020402;142;110;0;10148;4
20020403;147;122;0;10103;3
20020404;121;109;0;10093;3
20020405;93;124;0;10114;0
20020406;57;124;0;10205;0
20020407;69;125;0;10226;1
20020408;83;125;0;10232;0
20020409;58;24;4;10219;5
20020410;70;99;0;10194;2
20020411;77;57;0;10103;4
20020412;75;95;0;10054;4
20020413;73;22;0;10066;6
20020414;67;24;56;10100;7
20020415;70;0;175;10137;8
20020416;83;1;128;10154;8
20020417;81;22;24;10162;6
20020418;76;36;0;10165;6
20020419;75;81;0;10216;3
20020420;76;52;0;10306;4
20020421;93;113;0;10355;3
20020422;140;56;0;10310;7
20020423;135;84;0;10298;6
20020424;147;73;0;10262;5
20020425;103;47;0;10206;6
20020426;82;3;92;10053;7
20020427;92;63;2;10073;6
20020428;102;25;88;9976;7
20020429;94;58;23;10000;5
20020430;108;4;39;10041;8
20020501;104;99;28;10043;6
20020502;97;20;64;10083;6
20020503;101;80;0;10155;6
20020504;89;0;0;10175;8
20020505;88;0;129;10159;8
20020506;111;54;12;10224;6
20020507;135;119;0;10223;3
20020508;135;64;0;10160;7
20020509;167;48;0;10085;7
20020510;139;0;0;10073;7
20020511;126;0;0;10094;8
20020512;119;11;0;10146;7
20020513;160;108;0;10127;4
20020514;132;57;54;10141;6
20020515;139;89;0;10241;4
20020516;160;139;0;10208;3
20020517;163;135;0;10139;4
20020518;144;13;4;10150;7
20020519;145;79;0;10188;4
20020520;166;99;0;10143;5
20020521;197;85;0;10042;6
20020522;160;0;72;10011;7
20020523;148;85;0;10077;5
20020524;121;42;42;10077;6
20020525;126;66;5;10106;5
20020526;121;35;22;10065;5
20020527;126;75;0;10069;4
20020528;143;94;0;10088;5
20020529;128;75;21;10148;4
20020530;130;70;0;10225;5
20020531;125;104;0;10255;4
20020601;133;152;0;10264;1
20020602;173;131;0;10197;5
20020603;184;46;13;10099;7
20020604;185;99;2;10065;5
20020605;192;5;38;9981;7
20020606;165;22;0;10030;7
20020607;156;21;0;10047;7
20020608;170;60;0;10081;6
20020609;169;83;11;10080;5
20020610;129;25;62;10101;6
20020611;135;73;8;10140;6
20020612;144;16;102;10134;7
20020613;141;6;22;10149;8
20020614;186;18;26;10148;8
20020615;178;52;0;10146;6
20020616;176;28;22;10177;6
20020617;238;136;0;10165;3
20020618;220;95;11;10156;4
20020619;181;82;0;10226;6
20020620;153;7;109;10194;7
20020621;151;66;0;10215;6
20020622;177;38;18;10191;7
20020623;161;84;0;10205;6
20020624;151;130;0;10254;2
20020625;157;80;0;10268;3
20020626;162;102;0;10212;4
20020627;149;96;0;10153;5
20020628;131;43;36;10177;6
20020629;147;114;0;10198;4
20020630;157;28;0;10138;6
20020701;135;5;54;10034;8
20020702;141;41;27;10015;8
20020703;141;4;166;9988;8
20020704;156;105;29;10133;6
20020705;157;7;0;10127;7
20020706;161;11;0;10142;8
20020707;157;7;6;10165;8
20020708;187;78;0;10118;4
20020709;190;46;36;10075;6
20020710;146;2;81;10111;7
20020711;151;111;0;10181;3
20020712;166;44;0;10204;6
20020713;174;28;27;10174;7
20020714;188;63;0;10229;6
20020715;200;114;0;10218;4
20020716;198;106;0;10179;3
20020717;184;87;0;10175;5
20020718;160;93;0;10187;5
20020719;149;4;0;10191;7
20020720;157;77;18;10157;6
20020721;154;65;32;10135;6
20020722;164;65;0;10176;7
20020723;172;1;43;10115;8
20020724;166;41;1;10133;7
20020725;161;42;10;10153;6
20020726;191;76;28;10163;4
20020727;207;102;0;10190;3
20020728;230;130;0;10188;0
20020729;246;133;0;10176;1
20020730;239;118;26;10108;3
20020731;213;32;2;10085;6
20020801;163;2;51;10116;7
20020802;188;123;0;10134;4
20020803;158;33;40;10133;6
20020804;171;58;16;10122;6
20020805;167;8;40;10128;7
20020806;177;28;69;10120;7
20020807;181;38;10;10155;5
20020808;185;45;0;10122;4
20020809;183;47;9;10052;6
20020810;182;31;0;10050;7
20020811;186;43;0;10060;6
20020812;180;66;0;10111;5
20020813;182;120;0;10193;1
20020814;195;36;0;10203;5
20020815;209;111;0;10182;1
20020816;218;115;0;10186;1
20020817;220;134;0;10163;1
20020818;231;116;0;10128;2
20020819;222;47;28;10139;6
20020820;187;10;52;10136;7
20020821;177;0;37;10142;8
20020822;165;8;2;10183;8
20020823;170;22;0;10193;7
20020824;169;0;47;10192;8
20020825;176;74;4;10232;4
20020826;183;82;0;10201;4
20020827;207;18;0;10153;7
20020828;205;53;0;10172;4
20020829;180;69;0;10187;3
20020830;179;12;0;10184;6
20020831;169;19;6;10216;7
20020901;152;70;0;10298;4
20020902;163;112;0;10286;2
20020903;161;99;5;10186;3
20020904;149;109;0;10115;1
20020905;155;87;0;10141;2
20020906;169;14;0;10143;7
20020907;171;13;29;10107;7
20020908;174;21;21;10106;7
20020909;181;45;0;10118;4
20020910;149;0;0;10208;6
20020911;166;10;20;10251;7
20020912;173;120;0;10261;1
20020913;165;117;0;10256;1
20020914;166;16;0;10230;8
20020915;152;106;0;10225;3
20020916;134;39;0;10201;4
20020917;142;0;0;10183;8
20020918;145;5;0;10172;8
20020919;147;0;0;10170;8
20020920;142;31;0;10200;7
20020921;135;15;2;10173;8
20020922;133;84;10;10114;5
20020923;122;108;0;10188;2
20020924;102;108;0;10233;2
20020925;131;44;10;10175;6
20020926;123;14;57;10161;7
20020927;121;25;0;10237;6
20020928;118;9;0;10285;7
20020929;115;61;0;10289;4
20020930;110;107;0;10256;1
20021001;117;84;0;10228;3
20021002;133;32;0;10207;6
20021003;145;5;36;10215;7
20021004;116;75;0;10260;3
20021005;130;0;71;10196;7
20021006;104;69;17;10167;4
20021007;83;14;36;10181;7
20021008;61;98;0;10163;1
20021009;88;102;0;10113;1
20021010;84;102;0;10123;1
20021011;65;100;0;10158;1
20021012;61;2;0;10130;8
20021013;77;0;0;10113;8
20021014;91;0;86;10049;8
20021015;81;3;0;10070;7
20021016;122;17;11;9974;7
20021017;93;56;19;10004;6
20021018;71;24;20;10059;6
20021019;59;45;25;10163;5
20021020;75;40;36;10161;7
20021021;103;0;24;9982;7
20021022;136;7;29;9885;8
20021023;98;20;13;9961;6
20021024;81;68;2;10077;5
20021025;119;1;30;9958;7
20021026;106;26;32;10079;7
20021027;114;15;132;10025;7
20021028;95;85;0;10255;4
20021029;82;0;13;10185;7
20021030;87;57;21;10153;6
20021031;56;75;0;10196;2
20021101;94;5;37;10150;8
20021102;130;44;27;10105;6
20021103;117;37;79;10048;6
20021104;88;51;10;10147;6
20021105;67;37;0;10244;4
20021106;85;40;70;10160;7
20021107;71;17;43;10114;6
20021108;73;8;98;10059;7
20021109;65;43;1;10029;4
20021110;50;6;71;10055;6
20021111;94;50;6;10034;4
20021112;95;2;14;10046;6
20021113;94;12;59;9940;7
20021114;102;33;7;9875;4
20021115;65;34;0;9943;5
20021116;67;0;0;9993;8
20021117;90;19;3;10082;7
20021118;78;0;0;10140;8
20021119;72;0;0;10141;8
20021120;55;53;0;10092;4
20021121;98;0;13;9959;7
20021122;75;13;0;9990;5
20021123;71;56;22;10051;4
20021124;77;70;10;10079;3
20021125;54;0;69;10038;7
20021126;68;22;0;10133;6
20021127;60;55;0;10145;5
20021128;70;0;47;10098;7
20021129;78;2;13;10133;8
20021130;57;0;0;10198;8
20021201;73;0;59;10071;8
20021202;71;0;4;9996;7
20021203;63;7;0;10117;8
20021204;45;0;0;10144;8
20021205;52;14;0;10226;8
20021206;22;0;0;10295;8
20021207;2;0;1;10270;8
20021208;-23;21;0;10284;5
20021209;-51;68;0;10296;1
20021210;-65;65;0;10266;1
20021211;-59;63;0;10252;1
20021212;-28;4;0;10221;7
20021213;-13;14;3;10243;7
20021214;2;0;0;10203;8
20021215;28;14;68;10105;8
20021216;30;0;81;10106;8
20021217;15;0;0;10239;8
20021218;-11;38;0;10325;4
20021219;9;32;0;10301;6
20021220;-7;27;0;10192;5
20021221;22;7;0;10184;8
20021222;53;0;138;10070;8
20021223;38;0;3;10124;8
20021224;94;4;53;10096;8
20021225;95;2;17;10124;7
20021226;95;10;57;10031;7
20021227;109;0;115;9941;8
20021228;90;2;45;9984;8
20021229;75;0;110;10013;8
20021230;68;0;62;9986;8
20021231;2;35;0;10131;7
20030101;47;0;121;9994;8
20030102;92;0;121;9851;8
20030103;42;0;31;9965;8
20030104;-17;12;0;10110;4
20030105;-26;12;12;10131;6
20030106;-8;43;20;10165;7
20030107;-54;48;0;10217;5
20030108;-57;21;0;10190;5
20030109;-78;67;0;10218;2
20030110;-45;27;0;10262;5
20030111;-42;68;0;10356;3
20030112;-4;42;0;10322;6
20030113;65;0;33;10242;8
20030114;72;3;10;10268;8
20030115;59;10;14;10220;7
20030116;51;59;0;10252;3
20030117;33;25;7;10184;6
20030118;45;0;6;10154;8
20030119;45;0;44;10031;7
20030120;76;0;63;9982;8
20030121;75;25;23;9893;5
20030122;72;0;43;9922;8
20030123;53;0;9;10188;6
20030124;23;73;0;10365;3
20030125;41;13;22;10296;6
20030126;54;8;90;10263;6
20030127;93;8;13;10231;8
20030128;61;3;43;10089;7
20030129;39;25;68;10000;7
20030130;2;23;28;10026;6
20030131;-36;48;0;10185;4
20030201;-28;8;86;10160;7
20030202;28;5;59;10030;7
20030203;34;42;26;9906;5
20030204;20;30;58;9922;6
20030205;29;65;4;10066;4
20030206;7;59;0;10192;5
20030207;45;0;0;10200;8
20030208;69;0;11;10219;8
20030209;55;0;0;10198;8
20030210;9;83;0;10240;2
20030211;-8;0;0;10278;7
20030212;-27;0;0;10304;7
20030213;-26;89;0;10295;1
20030214;-16;87;0;10314;1
20030215;-7;0;0;10365;8
20030216;-15;87;0;10384;3
20030217;-24;84;0;10386;1
20030218;-21;90;0;10301;1
20030219;-5;90;0;10206;1
20030220;5;90;0;10166;1
20030221;11;90;0;10226;1
20030222;20;92;0;10256;1
20030223;39;91;0;10274;1
20030224;56;84;0;10273;3
20030225;34;93;0;10212;1
20030226;47;91;0;10145;3
20030227;83;67;0;10154;6
20030228;94;60;13;10196;5
20030301;97;76;4;10159;6
20030302;82;14;22;10103;8
20030303;62;45;0;10196;5
20030304;68;39;18;10200;6
20030305;107;0;5;10156;8
20030306;65;6;19;10147;6
20030307;53;24;14;10184;6
20030308;80;19;78;10159;8
20030309;92;46;15;10182;5
20030310;102;13;0;10211;7
20030311;93;0;105;10140;8
20030312;69;11;5;10251;7
20030313;46;102;0;10374;1
20030314;48;107;0;10366;1
20030315;54;107;0;10411;1
20030316;48;109;0;10422;1
20030317;32;96;0;10364;2
20030318;60;99;0;10343;2
20030319;40;62;0;10307;5
20030320;39;55;0;10279;6
20030321;52;103;0;10266;2
20030322;58;111;0;10260;1
